contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
9337354;142;2022-05-26 00:00:00;PM TAIOBEIRAS;18.017.384/0001-10;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;316868,1;316868,1;316868,1
9337356;143;2022-05-27 00:00:00;PM PINTOPOLIS;01.612.481/0001-59;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;300000,0;300000,0;300000,0
9337372;3277;2022-05-18 00:00:00;PM MONSENHOR PAULO;22.541.874/0001-99;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;1071627,25;1071627,25;1071627,25
9337372;3278;2022-05-18 00:00:00;PM MONSENHOR PAULO;22.541.874/0001-99;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;55569,35;55569,35;55569,35
9337372;3279;2022-05-18 00:00:00;PM MONSENHOR PAULO;22.541.874/0001-99;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;14760,0;14760,0;14760,0
9337373;3280;2022-05-18 00:00:00;PM PASSABEM;18.299.511/0001-11;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;151596,05;151596,05;151596,05
9337373;3281;2022-05-18 00:00:00;PM PASSABEM;18.299.511/0001-11;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;7861,03;7861,03;7861,03
9337373;3282;2022-05-18 00:00:00;PM PASSABEM;18.299.511/0001-11;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;2088,0;2088,0;2088,0
9337374;3283;2022-05-18 00:00:00;PM CARLOS CHAGAS;18.477.315/0001-90;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;146368,6;146368,6;146368,6
9337374;3284;2022-05-18 00:00:00;PM CARLOS CHAGAS;18.477.315/0001-90;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;7589,96;7589,96;7589,96
9337374;3285;2022-05-18 00:00:00;PM CARLOS CHAGAS;18.477.315/0001-90;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;2016,0;2016,0;2016,0
9337393;62;2022-05-19 00:00:00;PM ITUIUTABA;18.457.218/0001-35;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;5503336,42;1650000,0;1650000,0
9337394;3288;2022-05-19 00:00:00;PM CEDRO DO ABAETE;18.296.657/0001-03;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;297964,65;297964,65;297964,65
9337394;3289;2022-05-19 00:00:00;PM CEDRO DO ABAETE;18.296.657/0001-03;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;15450,99;15450,99;15450,99
9337394;3290;2022-05-19 00:00:00;PM CEDRO DO ABAETE;18.296.657/0001-03;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;4104,0;4104,0;4104,0
9337395;3291;2022-05-19 00:00:00;PM SANTO ANTONIO DO RETIRO;01.612.484/0001-92;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;334556,8;334556,8;334556,8
9337395;3292;2022-05-19 00:00:00;PM SANTO ANTONIO DO RETIRO;01.612.484/0001-92;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;17348,48;17348,48;17348,48
9337395;3293;2022-05-19 00:00:00;PM SANTO ANTONIO DO RETIRO;01.612.484/0001-92;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;4608,0;4608,0;4608,0
9337396;3297;2022-05-19 00:00:00;PM ITAOBIM;18.414.573/0001-27;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;700478,3;700478,3;700478,3
9337396;3298;2022-05-19 00:00:00;PM ITAOBIM;18.414.573/0001-27;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;36323,38;36323,38;36323,38
9337396;3299;2022-05-19 00:00:00;PM ITAOBIM;18.414.573/0001-27;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;9648,0;9648,0;9648,0
9337397;517;2022-05-20 00:00:00;PM CAMPOS GERAIS;18.245.175/0001-24;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;179377,27;179377,27;179377,27
9337398;3294;2022-05-19 00:00:00;PM ITAUNA;18.309.724/0001-87;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;2462128,95;2462128,95;2462128,95
9337398;3295;2022-05-19 00:00:00;PM ITAUNA;18.309.724/0001-87;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;127673,97;127673,97;127673,97
9337398;3296;2022-05-19 00:00:00;PM ITAUNA;18.309.724/0001-87;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;33912,0;33912,0;33912,0
9337399;518;2022-05-20 00:00:00;PM ITAPEVA;18.677.625/0001-58;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;149988,6;149988,6;149988,6
9337400;516;2022-05-20 00:00:00;PM PAVAO;18.404.772/0001-54;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;149894,58;149894,58;149894,58
9337401;519;2022-05-20 00:00:00;PM LARANJAL;17.947.615/0001-22;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;149997,97;149997,97;149997,97
9337402;520;2022-05-20 00:00:00;PM ALEM PARAIBA;17.709.197/0001-35;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;149621,6;149621,6;149621,6
9337409;155;2022-05-30 00:00:00;PM CONTAGEM;18.715.508/0001-31;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;53589620,04;53589620,04;53589620,04
9337471;5233;2022-05-20 00:00:00;PM SAO JOSE DO GOIABAL;18.402.552/0001-91;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;77827,2;77827,2;77827,2
9337473;5235;2022-05-20 00:00:00;PM ITAMBACURI;18.404.855/0001-43;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;113834,6;113834,6;0,0
9337475;3300;2022-05-20 00:00:00;PM IAPU;18.338.830/0001-99;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;334556,8;334556,8;334556,8
9337475;3301;2022-05-20 00:00:00;PM IAPU;18.338.830/0001-99;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;17348,48;17348,48;17348,48
9337475;3302;2022-05-20 00:00:00;PM IAPU;18.338.830/0001-99;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;4608,0;4608,0;4608,0
9337476;5234;2022-05-20 00:00:00;PM PASSABEM;18.299.511/0001-11;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;78220,27;78220,27;78220,27
9337478;5236;2022-05-20 00:00:00;PM LEANDRO FERREIRA;18.315.218/0001-09;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;77827,2;77827,2;77827,2
9337480;5237;2022-05-20 00:00:00;PM SIMAO PEREIRA;18.338.293/0001-87;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;77827,2;77827,2;77827,2
9337584;67;2022-06-02 00:00:00;PM PARACATU;18.278.051/0001-45;4291;FES;FUNDO ESTADUAL DE SAUDE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;1500000,0;1500000,0;1500000,0
9337592;152;2022-06-07 00:00:00;PM MARIPA DE MINAS;17.724.162/0001-75;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;78613,33;78613,33;78613,33
9337593;153;2022-06-07 00:00:00;PM ARICANDUVA;01.608.511/0001-53;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;77826,33;77826,33;77826,33
9337607;192;2022-06-06 00:00:00;PM GALILEIA;17.005.000/0001-87;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;145624,84;145624,84;145624,84
9337611;5253;2022-05-31 00:00:00;PM SEM PEIXE;01.625.189/0001-70;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;77827,2;77827,2;77827,2
9337612;5254;2022-05-31 00:00:00;PM ALVORADA DE MINAS;18.303.164/0001-53;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;200000,0;200000,0;200000,0
9337644;5255;2022-05-31 00:00:00;PM BARAO DE COCAIS;18.317.685/0001-60;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;71258,47;71258,47;71258,47
9337735;1419;2022-06-06 00:00:00;ASILO SAO VICENTE DE PAULO;16.893.612/0001-90;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;99276,17;99276,17;99276,17
9337735;1420;2022-06-06 00:00:00;ASILO SAO VICENTE DE PAULO;16.893.612/0001-90;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;42;AUXILIOS;1;AUXILIOS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;15723,83;15723,83;15723,83
9337746;3343;2022-05-26 00:00:00;PM SAO JOAO NEPOMUCENO;18.558.072/0001-14;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;580246,95;580246,95;580246,95
9337746;3344;2022-05-26 00:00:00;PM SAO JOAO NEPOMUCENO;18.558.072/0001-14;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;30088,77;30088,77;30088,77
9337746;3345;2022-05-26 00:00:00;PM SAO JOAO NEPOMUCENO;18.558.072/0001-14;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;7992,0;7992,0;7992,0
9337747;3346;2022-05-26 00:00:00;PM PRESIDENTE OLEGARIO;18.602.060/0001-40;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;1040262,55;1040262,55;1040262,55
9337747;3347;2022-05-26 00:00:00;PM PRESIDENTE OLEGARIO;18.602.060/0001-40;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;53942,93;53942,93;53942,93
9337747;3348;2022-05-26 00:00:00;PM PRESIDENTE OLEGARIO;18.602.060/0001-40;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;14328,0;14328,0;14328,0
9337748;3349;2022-05-26 00:00:00;PM NINHEIRA;01.612.495/0001-72;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;246473,96;246473,96;246473,96
9337748;3350;2022-05-26 00:00:00;PM NINHEIRA;01.612.495/0001-72;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;11113,87;11113,87;11113,87
9337748;3351;2022-05-26 00:00:00;PM NINHEIRA;01.612.495/0001-72;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;2952,0;2952,0;2952,0
9337749;3352;2022-05-26 00:00:00;PM SANTA MARGARIDA;18.385.112/0001-73;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;3094650,4;3094650,4;3094650,4
9337749;3353;2022-05-26 00:00:00;PM SANTA MARGARIDA;18.385.112/0001-73;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;160473,44;160473,44;160473,44
9337749;3354;2022-05-26 00:00:00;PM SANTA MARGARIDA;18.385.112/0001-73;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;42624,0;42624,0;42624,0
9337750;3355;2022-05-26 00:00:00;PM IPANEMA;18.334.292/0001-64;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;2211211,35;2211211,35;2211211,35
9337750;3356;2022-05-26 00:00:00;PM IPANEMA;18.334.292/0001-64;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;114662,61;114662,61;114662,61
9337750;3357;2022-05-26 00:00:00;PM IPANEMA;18.334.292/0001-64;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;30456,0;30456,0;30456,0
9337751;3358;2022-05-26 00:00:00;PM CAMPO BELO;18.659.334/0001-37;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;601156,75;601156,75;601156,75
9337751;3359;2022-05-26 00:00:00;PM CAMPO BELO;18.659.334/0001-37;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;31173,05;31173,05;31173,05
9337751;3360;2022-05-26 00:00:00;PM CAMPO BELO;18.659.334/0001-37;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;8280,0;8280,0;8280,0
9337752;3361;2022-05-26 00:00:00;PM CABO VERDE;17.909.599/0001-83;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;256145,05;256145,05;256145,05
9337752;3362;2022-05-26 00:00:00;PM CABO VERDE;17.909.599/0001-83;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;13282,43;13282,43;13282,43
9337752;3363;2022-05-26 00:00:00;PM CABO VERDE;17.909.599/0001-83;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;3528,0;3528,0;3528,0
9337753;3364;2022-05-26 00:00:00;PM BETIM;18.715.391/0001-96;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;16084863,65;16084863,65;16084863,65
9337753;3365;2022-05-26 00:00:00;PM BETIM;18.715.391/0001-96;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;834082,39;834082,39;834082,39
9337753;3366;2022-05-26 00:00:00;PM BETIM;18.715.391/0001-96;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;221544,0;221544,0;221544,0
9337755;3367;2022-05-26 00:00:00;PM SAO DOMINGOS DO PRATA;18.401.018/0001-60;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;590701,85;590701,85;590701,85
9337755;3368;2022-05-26 00:00:00;PM SAO DOMINGOS DO PRATA;18.401.018/0001-60;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;30630,91;30630,91;30630,91
9337755;3369;2022-05-26 00:00:00;PM SAO DOMINGOS DO PRATA;18.401.018/0001-60;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;8136,0;8136,0;8136,0
9337756;3370;2022-05-26 00:00:00;PM CLARO DOS POCOES;21.498.274/0001-22;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;554109,7;554109,7;554109,7
9337756;3371;2022-05-26 00:00:00;PM CLARO DOS POCOES;21.498.274/0001-22;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;28733,42;28733,42;28733,42
9337756;3372;2022-05-26 00:00:00;PM CLARO DOS POCOES;21.498.274/0001-22;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;7632,0;7632,0;7632,0
9337757;3373;2022-05-26 00:00:00;PM COMERCINHO;18.414.615/0001-20;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;261372,5;261372,5;261372,5
9337757;3374;2022-05-26 00:00:00;PM COMERCINHO;18.414.615/0001-20;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;13553,5;13553,5;13553,5
9337757;3375;2022-05-26 00:00:00;PM COMERCINHO;18.414.615/0001-20;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;3600,0;3600,0;3600,0
9337758;3313;2022-05-26 00:00:00;PM SANTA BARBARA DO LESTE;66.229.634/0001-29;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;1301635,05;1301635,05;1301635,05
9337758;3314;2022-05-26 00:00:00;PM SANTA BARBARA DO LESTE;66.229.634/0001-29;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;67496,43;67496,43;67496,43
9337758;3315;2022-05-26 00:00:00;PM SANTA BARBARA DO LESTE;66.229.634/0001-29;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;17928,0;17928,0;17928,0
9337760;3316;2022-05-26 00:00:00;PM CARATINGA;18.334.268/0001-25;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;12830252,86;12830252,86;12830252,86
9337760;3317;2022-05-26 00:00:00;PM CARATINGA;18.334.268/0001-25;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;663037,22;663037,22;663037,22
9337760;3318;2022-05-26 00:00:00;PM CARATINGA;18.334.268/0001-25;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;176112,0;176112,0;176112,0
9337761;3319;2022-05-26 00:00:00;PM CATUTI;01.612.502/0001-36;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;256145,05;256145,05;256145,05
9337761;3320;2022-05-26 00:00:00;PM CATUTI;01.612.502/0001-36;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;13282,43;13282,43;13282,43
9337761;3321;2022-05-26 00:00:00;PM CATUTI;01.612.502/0001-36;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;3528,0;3528,0;3528,0
9337763;3322;2022-05-26 00:00:00;PM ARAXA;18.140.756/0001-00;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;9555778,6;9555778,6;9555778,6
9337763;3323;2022-05-26 00:00:00;PM ARAXA;18.140.756/0001-00;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;495515,96;495515,96;495515,96
9337763;3324;2022-05-26 00:00:00;PM ARAXA;18.140.756/0001-00;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;131616,0;131616,0;131616,0
9337764;3325;2022-05-26 00:00:00;PM JOSE GONCALVES DE MINAS;01.613.372/0001-56;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;132254,32;132254,32;132254,32
9337764;3326;2022-05-26 00:00:00;PM JOSE GONCALVES DE MINAS;01.613.372/0001-56;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;5963,54;5963,54;5963,54
9337764;3327;2022-05-26 00:00:00;PM JOSE GONCALVES DE MINAS;01.613.372/0001-56;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;1584,0;1584,0;1584,0
