contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
9393408;3908;2023-09-01 00:00:00;PM SAO JOAO DO PARAISO;24.791.154/0001-07;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;8483183,75;8483183,75;8483183,75
9393449;547;2023-09-05 00:00:00;PM JEQUITIBA;18.062.208/0001-09;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9393450;546;2023-09-05 00:00:00;PM COUTO DE MAGALHAES DE MINAS;17.754.177/0001-86;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;98370,96;98370,96;98370,96
9393451;548;2023-09-05 00:00:00;PM SERRANOPOLIS DE MINAS;01.612.501/0001-91;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;300000,0
9393463;2247;2023-09-04 00:00:00;PM MANTENA;18.504.167/0001-55;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;88180,73;88180,73;88180,73
9393500;2253;2023-09-06 00:00:00;PM AGUANIL;17.888.108/0001-65;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9393501;2250;2023-09-06 00:00:00;PM ESPERA FELIZ;18.114.264/0001-31;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;200000,0;200000,0;200000,0
9393502;2251;2023-09-06 00:00:00;PM RITAPOLIS;18.557.553/0001-05;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;87737,63;87737,63;87737,63
9393503;2252;2023-09-06 00:00:00;PM DORES DE CAMPOS;18.094.821/0001-08;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9393504;2248;2023-09-06 00:00:00;PM JANAUBA;18.017.392/0001-67;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;650000,0;325000,0;325000,0
9393506;2249;2023-09-06 00:00:00;PM TABULEIRO;17.744.798/0001-89;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;116904,0;116904,0;116904,0
9393508;2254;2023-09-06 00:00:00;PM CAMBUQUIRA;17.955.386/0001-98;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;88180,74;88180,74;88180,74
9393510;2255;2023-09-06 00:00:00;PM ERVALIA;18.133.306/0001-81;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;87737,62;87737,62;87737,62
9393535;2256;2023-09-11 00:00:00;PM CORREGO NOVO;18.334.284/0001-18;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;175475,24;175475,24;175475,24
9393569;2257;2023-09-12 00:00:00;PM DOM JOAQUIM;18.303.198/0001-48;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;117492,0;117492,0;117492,0
9393572;2258;2023-09-12 00:00:00;PM ORIZANIA;01.616.271/0001-39;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;87723,86;87723,86;87723,86
9393573;2259;2023-09-12 00:00:00;PM CANAPOLIS;18.457.200/0001-33;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;87737,62;87737,62;87737,62
9393574;2260;2023-09-12 00:00:00;PM FRANCISCO SA;22.681.423/0001-57;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;600000,0;600000,0;600000,0
9393576;2261;2023-09-12 00:00:00;PM CANA VERDE;18.244.426/0001-56;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9393578;2;2023-09-27 00:00:00;INSTITUTO DA OPORTUNIDADE SOCIAL;02.449.283/0002-60;4091;FIA;FUNDO PARA A INFANCIA E A ADOLESCENCIA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;323524,24;323524,24;323524,24
9393578;3;2023-09-27 00:00:00;INSTITUTO DA OPORTUNIDADE SOCIAL;02.449.283/0002-60;4091;FIA;FUNDO PARA A INFANCIA E A ADOLESCENCIA;42;AUXILIOS;1;AUXILIOS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;24402,44;24402,44;24402,44
9393602;249;2023-09-13 00:00:00;SERVICO VOLUNTARIO DE ASSISTENCIA SOCIAL SERVAS;17.385.840/0001-12;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;401531,51;401531,51;401531,51
9393605;544;2023-09-21 00:00:00;PM CAPIM BRANCO;18.314.617/0001-47;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;705752,33;705752,33;705752,33
9393606;576;2023-09-13 00:00:00;PM CONCEICAO DA APARECIDA;18.243.295/0001-92;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9393614;9;2023-09-14 00:00:00;PM ITAGUARA;18.313.015/0001-75;4491;FEC;FUNDO ESTADUAL DE CULTURA;41;CONTRIBUICOES;1;CONTRIBUICOES;59;OUTROS RECURSOS VINCULADOS;54999,81;54999,81;54999,81
9393697;2262;2023-09-14 00:00:00;PM PRATAPOLIS;18.241.356/0001-82;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;675273,3;675273,3;675273,3
9393699;2263;2023-09-14 00:00:00;PM RITAPOLIS;18.557.553/0001-05;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;130986,9;130986,9;130986,9
9393718;967;2023-09-15 00:00:00;PM TIRADENTES;18.557.579/0001-53;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;854000,0;854000,0;854000,0
9393719;2264;2023-09-15 00:00:00;PM CACHOEIRA DO PAJEU;18.414.599/0001-75;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;88180,74;88180,74;88180,74
9393720;581;2023-09-18 00:00:00;PM ITUETA;18.413.179/0001-74;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9393721;582;2023-09-18 00:00:00;PM VESPASIANO;18.715.425/0001-42;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9393722;580;2023-09-18 00:00:00;PM JANAUBA;18.017.392/0001-67;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;550000,0;550000,0;550000,0
9393729;586;2023-09-19 00:00:00;PM CAPELINHA;19.229.921/0001-59;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9393957;308;2023-09-15 00:00:00;PM MALACACHETA;18.404.871/0001-36;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;549866,34;549866,34;549866,34
9393958;311;2023-09-15 00:00:00;PM BARRA LONGA;18.316.182/0001-70;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;250000,0;250000,0;250000,0
9393959;310;2023-09-15 00:00:00;PM PARACATU;18.278.051/0001-45;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;560000,0;560000,0;560000,0
9393960;309;2023-09-15 00:00:00;PM COROACI;18.085.647/0001-29;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;550000,0;550000,0;550000,0
9393961;307;2023-09-15 00:00:00;PM ELOI MENDES;20.347.225/0001-26;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;705752,33;705752,33;705752,33
9394178;2265;2023-09-18 00:00:00;PM PONTO CHIQUE;01.612.500/0001-47;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;200000,0;200000,0;200000,0
9394180;2266;2023-09-18 00:00:00;PM SAO GERALDO DO BAIXIO;01.613.075/0001-00;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;88180,74;88180,74;88180,74
9394181;2267;2023-09-18 00:00:00;PM ILICINEA;18.239.608/0001-39;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;87737,63;87737,63;87737,63
9394291;583;2023-09-18 00:00:00;PM SAO JOAO DAS MISSOES;01.612.486/0001-81;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;250000,0;250000,0;250000,0
9394294;584;2023-09-19 00:00:00;PM CENTRALINA;18.260.497/0001-42;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9394315;585;2023-09-19 00:00:00;PM NOVO CRUZEIRO;18.404.889/0001-38;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9394324;587;2023-09-19 00:00:00;PM CARAI;18.404.848/0001-41;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9394327;2268;2023-09-19 00:00:00;PM PRATAPOLIS;18.241.356/0001-82;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9394328;2269;2023-09-19 00:00:00;PM ITAMONTE;18.666.750/0001-62;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9394329;2270;2023-09-19 00:00:00;PM BRAZOPOLIS;18.025.890/0001-51;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9394330;2271;2023-09-19 00:00:00;PM GUARACIABA;19.382.647/0001-53;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;87737,62;87737,62;87737,62
9394350;560;2023-10-19 00:00:00;PM SAO JOAO DA PONTE;16.928.483/0001-29;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;200000,0
9394371;317;2023-09-26 00:00:00;PM IRAI DE MINAS;18.158.642/0001-89;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1200000,0;1200000,0;1200000,0
9394372;319;2023-09-26 00:00:00;INST.BRAS. DE DESENVOLVIMENTO, INSTITUCIONAL, SOCIAL, AMB. URB. RURAL;01.207.676/0001-13;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;170000,0;170000,0;170000,0
9394373;315;2023-09-26 00:00:00;PM SAO JOSE DA LAPA;42.774.281/0001-80;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;800000,0;800000,0;800000,0
9394374;316;2023-09-26 00:00:00;PM RIO DOCE;18.316.265/0001-69;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;330000,0;330000,0;330000,0
9394375;592;2023-09-21 00:00:00;PM CAPELINHA;19.229.921/0001-59;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;1000000,0;1000000,0
9394376;591;2023-09-21 00:00:00;PM FREI INOCENCIO;16.945.990/0001-70;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1200000,0;1200000,0;1200000,0
9394377;2272;2023-09-20 00:00:00;PM JOAIMA;18.495.812/0001-10;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9394378;2273;2023-09-20 00:00:00;PM NATERCIA;17.935.412/0001-16;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;88178,86;88178,86;88178,86
9394404;318;2023-09-26 00:00:00;PM GOVERNADOR VALADARES;20.622.890/0001-80;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;520000,0;520000,0;520000,0
9394410;570;2023-09-22 00:00:00;ASSOCIACAO DOS EMPRESARIOS DE TURISMO DE CAPITOLIO;26.770.427/0001-62;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;91150,0;91150,0;91150,0
9394411;568;2023-09-22 00:00:00;ASSOCIACAO DO CIRCUITO TURISTICO DAS GRUTAS;04.260.822/0001-62;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;134960,0;134960,0;134960,0
9394412;569;2023-09-22 00:00:00;ASSOCIACAO DO CIRCUITO TURISTICO CAMINHOS DO CERRADO;07.867.170/0001-17;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;91800,0;91800,0;91800,0
9394413;590;2023-09-21 00:00:00;PM TURMALINA;25.324.187/0001-00;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;200000,0;200000,0;200000,0
9394514;2275;2023-09-22 00:00:00;PM CENTRALINA;18.260.497/0001-42;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;325000,0;325000,0;325000,0
9394515;2276;2023-09-22 00:00:00;PM VESPASIANO;18.715.425/0001-42;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;350000,0;350000,0;350000,0
9394516;2274;2023-09-22 00:00:00;PM JAPONVAR;01.612.476/0001-46;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9394634;578;2023-09-27 00:00:00;INST.BRAS. DE DESENVOLVIMENTO, INSTITUCIONAL, SOCIAL, AMB. URB. RURAL;01.207.676/0001-13;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;213466,7;213466,7;213466,7
9394636;2278;2023-09-26 00:00:00;PM SABARA;18.715.441/0001-35;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;88180,74;88180,74;88180,74
9394637;2279;2023-09-26 00:00:00;PM DIAMANTINA;17.754.136/0001-90;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;88180,74;88180,74;88180,74
9394639;2280;2023-09-26 00:00:00;PM GUARDA-MOR;18.277.947/0001-00;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;125694,0;125694,0;125694,0
9394640;2281;2023-09-26 00:00:00;PM CAPITAO ENEAS;18.017.426/0001-13;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;87737,62;87737,62;87737,62
9394641;2282;2023-09-26 00:00:00;PM CAMACHO;18.308.726/0001-51;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9394642;2277;2023-09-26 00:00:00;PM CANAA;18.132.712/0001-20;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;87737,61;87737,61;87737,61
9394645;595;2023-09-29 00:00:00;PM DIOGO DE VASCONCELOS;18.295.311/0001-90;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1050000,0;1050000,0;1050000,0
9394838;321;2023-09-26 00:00:00;PM GUIMARANIA;18.602.052/0001-01;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;503933,33;503933,33;503933,33
9394839;320;2023-09-26 00:00:00;PM CORREGO NOVO;18.334.284/0001-18;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;450000,0;450000,0;450000,0
9394892;2283;2023-09-27 00:00:00;PM SAO JOSE DA LAPA;42.774.281/0001-80;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;87737,62;0,0;0,0
9394916;597;2023-09-29 00:00:00;PM BOCAIUVA;18.803.072/0001-32;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1200000,0;1200000,0;1200000,0
9394917;598;2023-09-29 00:00:00;PM MATIAS CARDOSO;25.209.115/0001-11;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9394921;596;2023-09-29 00:00:00;PM CACHOEIRA DE MINAS;18.675.959/0001-92;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9394940;2284;2023-09-28 00:00:00;PM CACHOEIRA DOURADA;18.457.267/0001-78;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;705752,33;352876,17;352876,17
9394941;2285;2023-09-28 00:00:00;PM SAO GERALDO DA PIEDADE;18.307.470/0001-68;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;590000,0;590000,0;590000,0
9394943;2286;2023-09-28 00:00:00;PM CARMO DO RIO CLARO;18.243.287/0001-46;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;87736,86;87736,86;87736,86
9394944;2287;2023-09-28 00:00:00;PM NOVA BELEM;01.613.169/0001-80;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;87737,62;87737,62;87737,62
