contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
9428416;3841;2024-06-03 00:00:00;HOSPITAL NOSSA SENHORA DA SAUDE;16.725.665/0001-00;4291;FES;FUNDO ESTADUAL DE SAUDE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;188777,16;188777,16;188777,16
9428417;502;2024-05-29 00:00:00;PM MONTE FORMOSO;01.615.007/0001-80;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9428422;3722;2024-05-27 00:00:00;PM SANTANA DOS MONTES;19.718.394/0001-46;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;600000,0;600000,0;600000,0
9428423;3724;2024-05-27 00:00:00;PM FRUTAL;18.449.132/0001-60;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;75503,5;75503,5;75503,5
9428424;3728;2024-05-27 00:00:00;PM MIRABELA;18.017.376/0001-74;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9428425;3727;2024-05-27 00:00:00;PM RUBIM;18.349.944/0001-34;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;600000,0;600000,0;600000,0
9428427;3723;2024-05-27 00:00:00;PM CONSELHEIRO LAFAIETE;19.718.360/0001-51;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;119633,34;0,0;0,0
9428428;3726;2024-05-27 00:00:00;PM PIEDADE DE PONTE NOVA;18.316.257/0001-12;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9428430;3725;2024-05-27 00:00:00;PM ITACARAMBI;18.283.101/0001-82;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9428450;500;2024-05-29 00:00:00;PM DIVINOPOLIS;18.291.351/0001-64;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9428453;3729;2024-05-28 00:00:00;PM IPIACU;18.457.259/0001-21;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;250000,0;250000,0;250000,0
9428454;3730;2024-05-28 00:00:00;PM SANTA JULIANA;18.140.780/0001-30;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9428538;613;2024-05-29 00:00:00;PM CAMPO BELO;18.659.334/0001-37;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;527000,0;527000,0;527000,0
9428539;614;2024-05-29 00:00:00;PM OLIVEIRA FORTES;17.747.957/0001-07;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;317246,24;317246,24;317246,24
9428602;363;2024-06-07 00:00:00;PM CONTAGEM;18.715.508/0001-31;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9428603;362;2024-06-07 00:00:00;PM RIO PARDO DE MINAS;24.212.862/0001-46;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;100000,0;100000,0;100000,0
9428604;360;2024-06-07 00:00:00;PM SAO SEBASTIAO DO PARAISO;18.241.349/0001-80;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9428605;503;2024-05-29 00:00:00;PM CARBONITA;21.154.174/0001-89;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9428635;621;2024-06-05 00:00:00;PM ARANTINA;17.952.508/0001-92;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;2043457,95;2043457,95;2043457,95
9428636;616;2024-06-03 00:00:00;PM ITABIRINHA;17.125.444/0001-56;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;831600,0;831600,0;831600,0
9428637;617;2024-06-03 00:00:00;PM SIMAO PEREIRA;18.338.293/0001-87;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;625000,0;625000,0;625000,0
9428891;626;2024-06-11 00:00:00;PM ITAIPE;18.404.756/0001-61;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;711191,99;711191,99;711191,99
9428892;622;2024-06-05 00:00:00;PM PADRE CARVALHO;01.612.490/0001-40;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;778841,49;778841,49;778841,49
9428893;3731;2024-06-03 00:00:00;PM ITACARAMBI;18.283.101/0001-82;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9428894;3732;2024-06-03 00:00:00;PM ESTRELA DALVA;17.710.096/0001-84;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;788056,94;394028,47;394028,47
9428895;3733;2024-06-03 00:00:00;PM CONCEICAO DA BARRA DE MINAS;18.557.587/0001-08;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9428896;3734;2024-06-03 00:00:00;PM PAINS;20.920.575/0001-30;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;75503,62;75503,62;75503,62
9428897;3735;2024-06-03 00:00:00;PM VARZELANDIA;18.017.467/0001-00;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9428898;3736;2024-06-03 00:00:00;PM BICAS;17.722.935/0001-84;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;78682,73;78682,73;78682,73
9428899;3737;2024-06-03 00:00:00;PM CENTRAL DE MINAS;17.990.714/0001-97;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;500000,0;500000,0
9428900;3738;2024-06-03 00:00:00;PM PADRE PARAISO;18.404.764/0001-08;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;250000,0;250000,0;250000,0
9428901;3739;2024-06-03 00:00:00;PM ORIZANIA;01.616.271/0001-39;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;119631,75;119631,75;119631,75
9428902;3740;2024-06-03 00:00:00;PM ICARAI DE MINAS;25.224.304/0001-63;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;117492,0;117492,0;117492,0
9428903;3741;2024-06-03 00:00:00;PM QUARTEL GERAL;18.296.699/0001-44;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9428904;3742;2024-06-03 00:00:00;PM FRUTA DE LEITE;01.612.483/0001-48;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;397545,71;397545,71;397545,71
9428905;3743;2024-06-03 00:00:00;PM PASSA QUATRO;23.245.806/0001-45;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;78677,5;78677,5;78677,5
9428906;3745;2024-06-03 00:00:00;PM ITANHOMI;18.493.239/0001-06;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;1000000,0;1000000,0
9428907;3744;2024-06-03 00:00:00;PM PADRE CARVALHO;01.612.490/0001-40;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;600000,0;600000,0;600000,0
9428908;504;2024-06-03 00:00:00;PM ACUCENA;17.005.216/0001-42;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;600000,0;600000,0;600000,0
9428909;506;2024-06-03 00:00:00;PM SAO PEDRO DO SUACUI;18.409.243/0001-43;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9428910;505;2024-06-03 00:00:00;PM JEQUITINHONHA;18.083.659/0001-14;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;685200,0;685200,0;685200,0
9428913;201;2024-06-14 00:00:00;PM PATROCINIO;18.468.033/0001-26;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;350000,0;350000,0;350000,0
9428914;202;2024-06-14 00:00:00;PM GRUPIARA;17.827.858/0001-27;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;260000,0;260000,0;260000,0
9428915;203;2024-06-14 00:00:00;PM CARANGOLA;19.279.827/0001-04;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;118000,0;118000,0;118000,0
9428916;243;2024-07-02 00:00:00;PM ITAMBACURI;18.404.855/0001-43;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;224730,0;224730,0;224730,0
9428917;194;2024-06-12 00:00:00;PM EUGENOPOLIS;17.947.656/0001-19;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9428918;195;2024-06-12 00:00:00;PM BUGRE;01.613.126/0001-02;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9428939;623;2024-06-05 00:00:00;PM JANAUBA;18.017.392/0001-67;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;711191,99;711191,99;711191,99
9429041;200;2024-06-14 00:00:00;PM ARICANDUVA;01.608.511/0001-53;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;770000,0;770000,0;770000,0
9429042;3749;2024-06-05 00:00:00;PM PRUDENTE DE MORAIS;18.314.625/0001-93;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;0,0;0,0
9429042;3750;2024-06-05 00:00:00;PM PRUDENTE DE MORAIS;18.314.625/0001-93;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;78682,72;78682,72;78682,72
9429044;3746;2024-06-05 00:00:00;PM ESTRELA DO SUL;18.592.162/0001-21;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9429045;3747;2024-06-05 00:00:00;PM FRONTEIRA;18.449.140/0001-07;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;120237,25;120237,25;120237,25
9429046;3748;2024-06-05 00:00:00;PM SAO JOAO DO PACUI;01.612.474/0001-57;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;499900,8;499900,8;499900,8
9429208;3751;2024-06-06 00:00:00;PM JENIPAPO DE MINAS;01.613.376/0001-34;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;498975,13;498975,13;498975,13
9429209;3752;2024-06-06 00:00:00;PM SAO TIAGO;17.749.904/0001-17;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;105420,0;105420,0;105420,0
9429222;638;2024-06-13 00:00:00;PM JABOTICATUBAS;18.715.417/0001-04;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;711191,99;711191,99;711191,99
9429268;245;2024-07-02 00:00:00;PM CACHOEIRA DA PRATA;25.004.532/0001-28;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;693213,3;693213,3;693213,3
9429279;240;2024-07-02 00:00:00;PM SANTO ANTONIO DO RIO ABAIXO;18.303.248/0001-97;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;956000,0;956000,0;956000,0
9429401;239;2024-07-02 00:00:00;PM SANTANA DO MANHUACU;18.385.146/0001-68;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;600000,0;600000,0;600000,0
9429402;198;2024-06-13 00:00:00;PM ITAPEVA;18.677.625/0001-58;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9429403;223;2024-06-28 00:00:00;PM MATHIAS LOBATO;18.332.619/0001-69;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;550000,0;550000,0;550000,0
9429404;199;2024-06-13 00:00:00;PM MINDURI;17.954.041/0001-10;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9429421;511;2024-06-07 00:00:00;PM AIMORES;18.348.094/0001-50;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9429422;510;2024-06-07 00:00:00;PM PAINS;20.920.575/0001-30;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9429556;542;2024-06-10 00:00:00;PM DIONISIO;20.126.439/0001-72;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;500000,0;500000,0;500000,0
9429557;543;2024-06-10 00:00:00;PM DIONISIO;20.126.439/0001-72;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;2000000,0;2000000,0;2000000,0
9429558;628;2024-06-11 00:00:00;PM CAMPOS GERAIS;18.245.175/0001-24;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;1474694,08;1474694,08;1474694,08
9429558;632;2024-06-12 00:00:00;PM CAMPOS GERAIS;18.245.175/0001-24;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;25520,0;25520,0;25520,0
9429558;635;2024-06-12 00:00:00;PM CAMPOS GERAIS;18.245.175/0001-24;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;118498,64;118498,64;118498,64
9429559;627;2024-06-11 00:00:00;PM ITABIRINHA;17.125.444/0001-56;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;200000,0
9429560;629;2024-06-11 00:00:00;PM GUARANESIA;17.900.473/0001-48;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;2034063,68;2034063,68;2034063,68
9429560;633;2024-06-12 00:00:00;PM GUARANESIA;17.900.473/0001-48;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;38720,0;38720,0;38720,0
9429560;636;2024-06-12 00:00:00;PM GUARANESIA;17.900.473/0001-48;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;179791,04;179791,04;179791,04
9429561;630;2024-06-11 00:00:00;PM SAO GONCALO DO ABAETE;18.602.086/0001-98;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;566301,82;566301,82;566301,82
9429561;634;2024-06-12 00:00:00;PM SAO GONCALO DO ABAETE;18.602.086/0001-98;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;10780,0;10780,0;10780,0
9429561;637;2024-06-12 00:00:00;PM SAO GONCALO DO ABAETE;18.602.086/0001-98;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;50055,46;50055,46;50055,46
9429562;1381;2024-06-19 00:00:00;PM CABO VERDE;17.909.599/0001-83;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1009200,0;1009200,0;1009200,0
9429661;516;2024-06-11 00:00:00;PM SANTANA DO RIACHO;18.715.458/0001-92;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;1000000,0;1000000,0
9429662;3754;2024-06-10 00:00:00;PM CONSELHEIRO PENA;19.769.660/0001-60;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;220000,0;220000,0;220000,0
9429663;3755;2024-06-10 00:00:00;PM NINHEIRA;01.612.495/0001-72;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9429664;3753;2024-06-10 00:00:00;PM MURIAE;17.947.581/0001-76;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;220000,0;220000,0;220000,0
9429665;3756;2024-06-10 00:00:00;PM SERRA DOS AIMORES;18.398.966/0001-94;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;200000,0;200000,0;200000,0
9429676;518;2024-06-11 00:00:00;PM DIONISIO;20.126.439/0001-72;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9429677;517;2024-06-11 00:00:00;PM DORES DE GUANHAES;18.307.413/0001-89;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9429692;3757;2024-06-12 00:00:00;PM SANTA MARGARIDA;18.385.112/0001-73;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;750000,0;375000,0;375000,0
